fill_time,close_time,symbol,side,setup,r_multiple,entry_balance,llm_grade,llm_score,llm_reason
2025-10-31T20:00:00+00:00,2025-11-03T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,108847.09,skip,4,Clear downtrend in recent bars (1.16627→1.15243) makes BUY against HTF momentum despite being near prior_day_low support.
2025-11-03T05:00:00+00:00,2025-11-03T07:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,108847.09,skip,3,"BUY signal against clear downtrend (price dropped from 4022 to 3962 range, only just recovering) and not at a meaningful level (4004 is mid-range, 42 points below prior_day_high)."
2025-11-03T16:00:00+00:00,2025-11-04T00:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,108302.86,skip,4,"BUY signal against clear downtrend: last 6 bars show lower lows (1.16375→1.15056) and lower closes (1.16243→1.15113), violating HTF trend alignment."
2025-11-04T08:15:00+00:00,2025-11-04T10:30:00+00:00,EURUSD,buy,london_breakout,0.0000,108302.86,skip,4,BUY signal against clear downtrend from 5:15 high (1.15174) through consolidation; last bars show choppy recovery but overall HTF momentum is down from session high.
2025-11-04T12:00:00+00:00,2025-11-04T13:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,108302.86,skip,3,"SELL signal contradicts recent bullish momentum (price rallied from 3973 to 3991 in last 4 bars) and current price is mid-range, not at a meaningful resistance level."
2025-11-05T16:00:00+00:00,2025-11-06T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,2.7912,107761.34,skip,4,Clear downtrend in recent bars (1.1577→1.1474) makes this BUY signal against HTF momentum despite being at prior day low support.
2025-11-06T12:00:00+00:00,2025-11-06T16:00:00+00:00,AUDUSD,sell,failed_breakout_fade,2.6010,109265.25,skip,3,"Price is in clear uptrend (last 6 bars rising from 0.64668 to 0.65134) making this SELL directionally opposed, and signal price 0.65134 is not near any meaningful level (mid-range, not close to prior_"
2025-11-07T00:00:00+00:00,2025-11-07T12:00:00+00:00,USDJPY,buy,failed_breakout_fade,1.5000,110686.24,skip,4,"BUY signal contradicts clear downtrend with last close at 153.059 down from 154.09, making lower lows over recent bars."
2025-11-07T02:00:00+00:00,2025-11-07T03:00:00+00:00,XAUUSD,buy,gold_pullback,2.1995,110686.24,A,5,"Gold pullback setup with clear uptrend resumption after retracement from 4019 high to 3976 low, now bouncing back at 3989 near mid-range support."
2025-11-07T20:00:00+00:00,2025-11-10T04:00:00+00:00,GBPUSD,sell,failed_breakout_fade,2.3824,112733.68,skip,4,"Strong uptrend in last bars (1.30093→1.31699, +1.6k pips) contradicts SELL direction; failed_breakout_fade requires rejection evidence not present here."
2025-11-10T02:00:00+00:00,2025-11-10T03:00:00+00:00,XAUUSD,buy,gold_pullback,1.9998,112733.68,A,5,"Gold pullback setup with clear uptrend resumption (last bar +12 points), signal near prior day high resistance now acting as support."
2025-11-10T07:45:00+00:00,2025-11-10T08:45:00+00:00,EURUSD,buy,london_breakout,-1.0000,115203.77,A,5,"Clean London breakout with strong upward momentum from 1.1552 low, breaking above prior consolidation and approaching prior day high resistance at 1.15837."
2025-11-10T12:00:00+00:00,2025-11-10T20:00:00+00:00,USDJPY,sell,failed_breakout_fade,0.0000,114627.75,skip,4,"SELL signal contradicts clear uptrend in last bars (153.831→153.94→154.159 climbing higher), failing HTF alignment check."
2025-11-10T20:00:00+00:00,2025-11-11T08:00:00+00:00,AUDUSD,sell,failed_breakout_fade,2.4625,114627.75,skip,4,Strong uptrend in last bars (0.64905→0.65378) contradicts SELL direction; failed breakout requires rejection not continuation.
2025-11-11T22:00:00+00:00,2025-11-12T18:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,116039.11,A,5,"Gold pullback setup with clear uptrend resumption after pullback from 4148 high, last close recovering above prior day high at strong support zone."
2025-11-12T16:00:00+00:00,2025-11-13T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,0.0000,116039.11,skip,3,"BUY signal against clear downtrend (last 6 bars declining from 1.3178 to 1.3105) and not at a meaningful level (mid-range, 60 pips below prior_day_high)."
2025-11-12T16:00:00+00:00,2025-11-13T00:00:00+00:00,USDJPY,sell,failed_breakout_fade,1.5000,116039.11,skip,3,"Price shows strong uptrend (153.35→154.94) with consecutive higher highs into signal, contradicting SELL direction, and current price 154.942 is well above prior_day_high 154.492, not at a meaningful "
2025-11-12T19:00:00+00:00,2025-11-12T20:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,117199.44,B,4,Strong upward momentum confirmed but price at 4196.38 is well above prior_day_high (4148.7) and not at a meaningful pullback level for entry.
2025-11-12T20:00:00+00:00,2025-11-13T00:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,118371.37,skip,4,"Recent bars show strong uptrend (0.648→0.654) with last close at 0.65423 making higher highs, contradicting the SELL direction despite failed breakout setup."
2025-11-13T04:00:00+00:00,2025-11-13T08:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,118649.81,skip,4,"Price is in strong uptrend with last close at 0.65573 making higher highs, contradicting the SELL direction for failed breakout fade."
2025-11-14T05:00:00+00:00,2025-11-14T08:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,118056.56,B,4,"Gold pullback setup with clear upward recovery momentum from 4146 low, but signal price at 4207 is mid-range, not at a meaningful support level."
2025-11-14T07:45:00+00:00,2025-11-14T08:45:00+00:00,EURUSD,buy,london_breakout,-1.0000,118056.56,A,5,"Clean London breakout with clear uptrend from 1.16301 to 1.16427, signal price within 0.12% of prior day high (meaningful resistance level)."
2025-11-14T12:00:00+00:00,2025-11-17T00:00:00+00:00,AUDUSD,buy,failed_breakout_fade,0.0000,116876.00,skip,3,BUY signal against clear downtrend (price fell from 0.658 high to 0.65211) and not at a meaningful support level.
2025-11-14T13:30:00+00:00,2025-11-14T14:30:00+00:00,USTEC,sell,ny_momentum,1.9943,116876.00,B,4,"Strong downward momentum into NY session supports SELL, but signal price (24747.6) is not near a meaningful level—it's mid-range, ~155 points below prior_day_low and ~429 points below prior_day_high."
2025-11-14T13:30:00+00:00,2025-11-14T14:30:00+00:00,US500,sell,ny_momentum,1.9674,116876.00,A,5,"Strong downward momentum into NY session with last two bars dropping sharply from 6724 to 6696, signal near prior day low (6723.4), clear bearish trend alignment."
2025-11-17T12:00:00+00:00,2025-11-18T16:00:00+00:00,XAUUSD,sell,gold_pullback,0.0000,119191.10,skip,3,"SELL signal conflicts with recent bullish momentum (last bars show recovery from 4058 to 4082, with bounce off lows) and price is not at a meaningful resistance level."
2025-11-17T16:00:00+00:00,2025-11-18T12:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,119191.10,skip,3,"BUY signal against clear downtrend (price falling from 1.16564 to 1.15915 over recent bars) and not at a meaningful level (mid-range, 0.5% from prior day low)."
2025-11-18T12:00:00+00:00,2025-11-18T16:00:00+00:00,USDJPY,sell,failed_breakout_fade,-1.0000,119191.10,skip,4,"Despite being a valid failed_breakout_fade setup near prior day high, the last 6 bars show clear upward momentum (154.576→155.234) making this SELL directionally misaligned with HTF trend."
2025-11-18T16:00:00+00:00,2025-11-18T20:00:00+00:00,EURUSD,buy,failed_breakout_fade,-1.0000,118595.15,skip,3,"BUY signal against clear downtrend (price fell from 1.165 to 1.159 over recent bars) and not at a meaningful level (last_close 1.1597 is mid-range, not near prior_day_low 1.15627 or any key boundary)."
2025-11-19T04:00:00+00:00,2025-11-19T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,118002.17,skip,4,"BUY signal against clear downtrend: last 4 bars show lower highs (1.31642→1.31772→1.31715→1.31571→1.31492) and price declining from 1.31603 to 1.31324, violating HTF alignment."
2025-11-19T04:00:00+00:00,2025-11-19T05:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,118002.17,skip,4,"HTF trend is strongly bullish with higher highs from 4013→4081, making this SELL against the prevailing momentum."
2025-11-19T20:00:00+00:00,2025-11-20T04:00:00+00:00,EURUSD,buy,failed_breakout_fade,-1.0000,116822.15,skip,3,"BUY signal against clear downtrend (price dropped from 1.16379 to 1.15334 over last 20 bars, recent bar made new low at 1.15256) and not at meaningful level (1.15334 is mid-range, 2.5% below prior_day"
2025-11-20T02:00:00+00:00,2025-11-20T03:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,116822.15,A,5,"Gold pullback setup with strong bullish momentum in last bar (4079→4104), near prior day high resistance, clear uptrend resumption after consolidation."
2025-11-20T04:00:00+00:00,2025-11-20T12:00:00+00:00,GBPUSD,buy,failed_breakout_fade,1.5000,115653.93,skip,4,Strong downtrend in recent bars (1.3173→1.3046) contradicts BUY direction; failed breakout fade requires reversal evidence not present.
2025-11-20T08:00:00+00:00,2025-11-20T12:00:00+00:00,USDJPY,sell,failed_breakout_fade,-1.0000,115653.93,skip,3,"Strong uptrend in recent bars (154.5→157.6) contradicts SELL direction, and price is above prior_day_high (157.181) not at a reversal level."
2025-11-20T12:00:00+00:00,2025-11-21T16:00:00+00:00,EURUSD,buy,failed_breakout_fade,-1.0000,115943.06,skip,4,"Clear downtrend in recent bars (1.16006→1.15273, making lower lows) contradicts BUY direction; HTF trend not aligned."
2025-11-21T03:00:00+00:00,2025-11-21T04:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,115943.06,skip,3,SELL signal contradicts recent upward momentum (last 5 bars show recovery from 4060 to 4084 then consolidation near highs) and price is not at a meaningful resistance level.
2025-11-21T08:00:00+00:00,2025-11-21T11:45:00+00:00,EURUSD,buy,london_breakout,-1.0000,115363.35,skip,4,"HTF trend is bearish into signal—price peaked at 1.15421 (07:00) then declined through last 4 bars to 1.15354, contradicting BUY direction."
2025-11-21T12:00:00+00:00,2025-11-26T12:00:00+00:00,AUDUSD,buy,failed_breakout_fade,2.5337,114786.53,skip,4,"HTF trend is clearly down (from 0.65181 to 0.64363 over recent bars), making this BUY signal against momentum."
2025-11-24T04:00:00+00:00,2025-11-24T11:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,114206.82,A,5,"Gold pullback setup with clear downward momentum from 4101 high, last close at 4044.5 shows strong rejection and is near prior day low support level."
2025-11-25T12:00:00+00:00,2025-11-28T16:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,113635.78,skip,3,BUY signal against clear downtrend (price dropped from 4151 to 4128 over last 5 bars) and not at a meaningful support level.
2025-11-25T20:00:00+00:00,2025-11-26T04:00:00+00:00,EURUSD,sell,failed_breakout_fade,1.5000,113635.78,skip,4,"SELL signal contradicts strong uptrend with last 4 bars showing clear higher highs (1.15206→1.15253→1.15339→1.15581→1.1582), making this directionally misaligned."
2025-11-26T04:00:00+00:00,2025-11-26T16:00:00+00:00,USDJPY,buy,failed_breakout_fade,1.5000,114488.05,skip,4,"BUY signal at 155.943 contradicts clear downtrend from 157.45 to 155.943 over recent bars, failing HTF alignment despite being at prior day low support."
2025-11-26T16:00:00+00:00,2025-11-26T20:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,116800.88,A,5,"Failed breakout fade at prior day high after price spiked to 0.65076 then rejected back below 0.65024, with clear bearish momentum developing."
2025-11-27T04:00:00+00:00,2025-11-27T12:00:00+00:00,EURUSD,sell,failed_breakout_fade,2.2788,116216.87,skip,4,Strong uptrend in last bars (1.151→1.161) contradicts SELL direction; failed breakout fade requires rejection not continuation.
2025-11-28T17:00:00+00:00,2025-11-28T19:00:00+00:00,XAUUSD,buy,gold_pullback,1.9998,118677.35,B,4,"Gold pullback setup with strong uptrend momentum confirmed, but signal price (4198.18) is not at a meaningful level—it's 29 points above prior_day_high and mid-range, not a clear support/resistance zo"
2025-12-02T16:00:00+00:00,2025-12-03T00:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,119864.01,skip,4,"Recent bars show clear uptrend (0.65237→0.65626) with higher highs and higher lows, contradicting the SELL direction for this failed breakout fade setup."
2025-12-03T07:00:00+00:00,2025-12-03T17:00:00+00:00,EURUSD,buy,london_breakout,1.5000,119264.69,A,5,Clean London breakout above prior day high with clear upward momentum through Asian session into London open.
2025-12-03T08:00:00+00:00,2025-12-03T12:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,119264.69,skip,4,"Strong uptrend in last bars (0.65246→0.65826) contradicts SELL direction; failed_breakout_fade requires rejection, but price is making higher highs."
2025-12-03T16:00:00+00:00,2025-12-03T17:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,118668.37,A,5,"Strong uptrend confirmed with higher highs from 4193→4226→4236, signal at prior day high resistance (4240.56), classic gold pullback setup into breakout."
2025-12-04T05:00:00+00:00,2025-12-04T07:00:00+00:00,XAUUSD,sell,gold_pullback,1.9997,118969.51,skip,3,"SELL signal conflicts with recent upward momentum (last bars show recovery from 4196 to 4211 then pullback to 4200) and price is mid-range, not at a meaningful resistance level."
2025-12-04T12:00:00+00:00,2025-12-04T16:00:00+00:00,GBPUSD,sell,failed_breakout_fade,-1.0000,120159.03,skip,4,"Strong uptrend in last bars (1.319→1.335) contradicts SELL direction; failed breakout fade requires prior rejection, not continuation."
2025-12-05T03:00:00+00:00,2025-12-05T04:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,119558.23,skip,4,SELL signal contradicts recent uptrend momentum—last bars show rally from 4175 to 4219 with current close still elevated at 4201.
2025-12-05T08:00:00+00:00,2025-12-08T04:00:00+00:00,USDJPY,buy,failed_breakout_fade,1.5000,118960.44,skip,4,"BUY signal contradicts clear downtrend from 156.177 to 154.6 over recent bars, showing lower highs and lower lows."
2025-12-05T16:00:00+00:00,2025-12-08T04:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,118960.44,skip,3,SELL signal contradicts strong uptrend (price rallied from 0.6548 to 0.6641 over last 20 bars with consistent higher highs) and signal price 0.66412 is not near any meaningful level.
2025-12-08T00:00:00+00:00,2025-12-08T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,2.3685,118960.44,skip,3,"BUY signal conflicts with recent downtrend (price falling from 1.33853 high to 1.33298) and signal price is mid-range, not at a meaningful support level."
2025-12-08T07:30:00+00:00,2025-12-08T09:45:00+00:00,EURUSD,buy,london_breakout,0.0000,119852.65,A,5,Clean London breakout setup with price breaking above prior day high (1.16492) showing consistent upward momentum through recent bars.
2025-12-08T08:00:00+00:00,2025-12-08T09:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,121261.43,B,4,"Gold pullback setup with bullish recovery from lows, but signal price (4217.06) is mid-range, not at a meaningful support level."
2025-12-09T00:00:00+00:00,2025-12-09T04:00:00+00:00,USDJPY,sell,failed_breakout_fade,-1.0000,120655.12,skip,4,"SELL signal contradicts strong uptrend with last 6 bars showing clear higher highs (154.917→155.918), making HTF trend misaligned."
2025-12-09T04:00:00+00:00,2025-12-11T04:00:00+00:00,AUDUSD,buy,failed_breakout_fade,1.5000,120051.85,skip,3,"BUY signal against clear downtrend (price fell from 0.6648 to 0.66255 over last 5 bars) and not at a meaningful level (signal at 0.66255 is mid-range, 35% above prior_day_low)."
2025-12-09T06:00:00+00:00,2025-12-09T11:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,120051.85,skip,3,"SELL signal conflicts with recent bullish momentum (last 5 bars show recovery from 4182 low to 4194, with higher lows) and price is not at a meaningful resistance level."
2025-12-11T04:00:00+00:00,2025-12-11T12:00:00+00:00,USDJPY,buy,failed_breakout_fade,0.0000,120351.98,skip,3,"BUY signal against clear downtrend (price dropped from 156.913 to 155.721 over last 8 bars) and not at a meaningful support level (155.721 is mid-range, 0.8% above prior_day_low)."
2025-12-11T08:00:00+00:00,2025-12-11T20:00:00+00:00,AUDUSD,buy,failed_breakout_fade,2.2201,120351.98,skip,3,"BUY signal at 0.66345 after sharp rejection from 0.66856 high with last bar closing near session lows shows downward momentum, not aligned with buy direction, and price is mid-range not at meaningful "
2025-12-11T10:00:00+00:00,2025-12-11T14:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,120351.98,skip,3,"BUY signal against clear downtrend from 4238+ highs, last_close (4216.09) well below prior_day_high (4238.68) with lower lows forming since 04:00, and not at a meaningful support level."
2025-12-12T13:30:00+00:00,2025-12-12T14:15:00+00:00,USTEC,sell,ny_momentum,-1.0000,121086.21,A,5,"Clear downtrend from 25679 to 25549 with lower lows/highs, SELL aligns with momentum, signal near prior_day_low support level."
2025-12-12T22:00:00+00:00,2025-12-12T23:00:00+00:00,XAUUSD,buy,gold_pullback,-0.0141,120480.78,skip,3,"Despite valid gold_pullback setup tag, recent bars show sharp reversal from 4347 high with violent downside volatility (68-point drop in one hour), not a clean uptrend for BUY entry, and current price"
2025-12-15T12:00:00+00:00,2025-12-16T00:00:00+00:00,USDJPY,buy,failed_breakout_fade,1.5000,120472.31,skip,4,"BUY signal contradicts clear downtrend with price falling from 156.82 to 154.966 over recent bars, breaking below prior day low."
2025-12-15T16:00:00+00:00,2025-12-16T12:00:00+00:00,EURUSD,sell,failed_breakout_fade,-1.0000,120472.31,skip,4,"Recent bars show clear uptrend (1.16294→1.17474) with higher highs and higher lows, contradicting the SELL direction."
2025-12-15T20:00:00+00:00,2025-12-16T00:00:00+00:00,AUDUSD,buy,failed_breakout_fade,-1.0000,120472.31,skip,3,"BUY signal against clear downtrend (price declining from 0.66747 to 0.66376 over recent bars) and not at a meaningful level (last_close 0.66376 is mid-range, 0.72% above prior_day_low, 0.72% below pri"
2025-12-16T16:00:00+00:00,2025-12-17T16:00:00+00:00,EURUSD,sell,failed_breakout_fade,1.5000,120171.13,skip,4,Strong uptrend in last bars (1.17022→1.17756) contradicts SELL direction; failed_breakout_fade requires rejection evidence not present here.
2025-12-16T21:00:00+00:00,2025-12-17T05:00:00+00:00,XAUUSD,buy,gold_pullback,0.0000,120171.13,B,4,"Valid gold_pullback setup with bullish recovery from 4277 low, but signal price 4311.29 is mid-range, not at a meaningful level (prior_day_low 4285.24 is 26 points away, prior_day_high 4350.24 is 39 p"
2025-12-17T06:00:00+00:00,2025-12-17T07:00:00+00:00,XAUUSD,buy,gold_pullback,2.1998,120171.13,A,5,"Gold pullback setup with clear uptrend resumption (last 5 bars: 4302→4308→4313→4314→4323), signal near prior day high (4323.66 vs 4335.08), strong bullish momentum from 4277 low."
2025-12-17T08:00:00+00:00,2025-12-17T13:00:00+00:00,EURUSD,sell,london_breakout,0.0000,121492.87,A,5,"Clear downtrend from 1.1750 to 1.1729 into London open, SELL aligns with momentum and price is near prior day low support."
2025-12-17T12:00:00+00:00,2025-12-17T20:00:00+00:00,USDJPY,sell,failed_breakout_fade,0.0000,121492.87,skip,3,"Recent bars show strong upward momentum (154.672→155.152→155.532) contradicting the SELL direction, and price is mid-range, not at a meaningful resistance level."
2025-12-18T04:00:00+00:00,2025-12-18T16:00:00+00:00,AUDUSD,buy,failed_breakout_fade,1.5000,122394.15,skip,4,"Clear downtrend in recent bars (from 0.6645 to 0.6599) contradicts BUY direction, failing HTF alignment despite being at prior day low."
2025-12-18T07:00:00+00:00,2025-12-18T11:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,122394.15,skip,3,BUY signal against clear downtrend in recent bars (from 4342.45 high down to 4331.9) and not at a meaningful support level.
2025-12-18T12:00:00+00:00,2025-12-18T20:00:00+00:00,USDJPY,sell,failed_breakout_fade,3.3125,121782.18,skip,4,SELL signal contradicts strong uptrend with consecutive higher highs from 154.67 to 155.93 over last 20 bars.
2025-12-19T12:00:00+00:00,2025-12-19T20:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,124717.16,skip,4,"BUY signal against clear downtrend: last 20 bars show lower lows (1.1804→1.1712) with recent bars making new lows, violating HTF trend alignment."
2025-12-19T17:00:00+00:00,2025-12-19T21:00:00+00:00,XAUUSD,buy,gold_pullback,0.6475,124717.16,skip,3,"BUY signal against clear downtrend (price dropped from 4335 to 4309 low, now at 4332 mid-range) and not at a meaningful support level."
2025-12-23T12:00:00+00:00,2025-12-23T20:00:00+00:00,EURUSD,sell,failed_breakout_fade,0.0000,125120.94,skip,3,"Price is in a strong uptrend (1.1712→1.1793 over last 20 bars) with higher highs and higher lows, making a SELL signal against HTF momentum, and current price 1.17926 is not at a meaningful level (234"
2025-12-23T12:00:00+00:00,2025-12-23T20:00:00+00:00,GBPUSD,sell,failed_breakout_fade,0.0000,125120.94,skip,4,Strong uptrend in last bars (1.33534→1.35054) contradicts SELL direction; failed_breakout_fade requires rejection evidence not present here.
2025-12-23T12:00:00+00:00,2025-12-23T20:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,125120.94,skip,4,Strong uptrend in recent bars (0.66037→0.66925) contradicts SELL direction; HTF trend not aligned.
2025-12-24T04:00:00+00:00,2025-12-24T12:00:00+00:00,EURUSD,sell,failed_breakout_fade,2.2570,125120.94,skip,4,"Strong uptrend in last bars (1.1712→1.1805) contradicts SELL direction; failed_breakout_fade requires rejection, but price is holding above prior_day_high at signal time."
2025-12-24T04:00:00+00:00,2025-12-24T12:00:00+00:00,GBPUSD,sell,failed_breakout_fade,1.5000,125120.94,skip,4,"Strong uptrend in last bars (1.3353→1.3529) contradicts SELL direction; HTF momentum is bullish, not aligned with fade setup."
2025-12-24T04:00:00+00:00,2025-12-24T16:00:00+00:00,USDJPY,buy,failed_breakout_fade,2.2191,125120.94,skip,4,"BUY signal contradicts clear downtrend from 157.77 high through declining bars to 155.65 close, violating HTF alignment."
2025-12-26T02:00:00+00:00,2025-12-26T21:00:00+00:00,XAUUSD,buy,gold_pullback,0.5583,128859.63,B,4,"Valid gold_pullback setup with bullish recovery from prior day's selloff, but signal price (4498.76) sits mid-range, not at a meaningful level like prior_day_low (4448.33) or prior_day_high (4525.94)."
2025-12-26T04:00:00+00:00,2025-12-26T16:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,128859.63,skip,0,"parse_error: {
  ""item1"": true,
  ""item2"": false,
  ""item3"": true,
  ""item4"": true,
  ""item5"""
2025-12-29T00:00:00+00:00,2025-12-29T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,3.4173,128575.05,skip,3,"Recent bars show downward momentum from 1.3534+ highs to 1.34946, contradicting BUY direction, and price is mid-range not at a meaningful level."
2025-12-29T04:00:00+00:00,2025-12-30T04:00:00+00:00,AUDUSD,sell,failed_breakout_fade,1.5000,128575.05,skip,4,"SELL signal contradicts strong upward momentum: last bar closed at 0.67187 (up 234 pips from open), making higher highs throughout recent bars."
2025-12-29T07:00:00+00:00,2025-12-29T09:30:00+00:00,EURUSD,sell,london_breakout,-1.0000,128575.05,A,5,"Clear downtrend from 1.17862 high into London open, breaking below prior day low 1.17615, strong momentum alignment for SELL."
2025-12-30T12:00:00+00:00,2025-12-30T20:00:00+00:00,GBPUSD,sell,failed_breakout_fade,2.2056,131093.39,skip,3,"Recent bars show upward momentum (1.34731→1.35147) contradicting the SELL direction, and price is mid-range, not at a meaningful level."
2025-12-30T12:00:00+00:00,2025-12-31T20:00:00+00:00,USDJPY,buy,failed_breakout_fade,2.6399,131093.39,skip,4,"BUY signal contradicts clear downtrend in recent bars (156.566→156.525→156.31→156.231→156.185→156.031→155.922), failing HTF alignment."
2025-12-30T18:00:00+00:00,2026-01-02T03:00:00+00:00,XAUUSD,sell,gold_pullback,0.0000,131093.39,skip,3,SELL signal contradicts strong uptrend (price rallied from 4332 to 4401 high) and current price 4365 is not at a meaningful resistance level.
2026-01-02T12:00:00+00:00,2026-01-02T16:00:00+00:00,EURUSD,buy,failed_breakout_fade,2.0000,134269.45,skip,4,"BUY signal against clear downtrend: last 3 bars show lower lows (1.17512→1.17205) and lower closes (1.17607→1.17512→1.17213), violating HTF alignment."
2026-01-02T12:00:00+00:00,2026-01-02T16:00:00+00:00,USDJPY,sell,failed_breakout_fade,2.0657,134269.45,skip,4,"Recent bars show strong uptrend (156.03→156.91) with higher highs and higher lows, contradicting the SELL direction despite being at prior day high resistance."
2026-01-05T16:00:00+00:00,2026-01-06T20:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,136998.94,B,4,"Gold pullback setup with strong uptrend confirmed, but signal price (4416.82) is not at a meaningful level—it's mid-range, 14 points above prior day high and 20+ points below recent session high of 44"
2026-01-05T20:00:00+00:00,2026-01-06T04:00:00+00:00,USDJPY,buy,failed_breakout_fade,0.0000,136998.94,skip,3,BUY signal contradicts clear downtrend in last 5 bars (157.181→156.328) and price is not at a meaningful support level.
2026-01-06T08:00:00+00:00,2026-01-07T20:00:00+00:00,GBPUSD,sell,failed_breakout_fade,2.7485,136998.94,skip,4,"Strong uptrend in last bars (1.34284→1.35494, +121 pips) contradicts SELL direction; failed breakout fade requires price rejection but momentum is bullish."
2026-01-06T08:00:00+00:00,2026-01-07T00:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,136998.94,skip,4,"Setup is valid failed_breakout_fade at prior_day_high, but recent bars show strong uptrend (0.66751→0.67266) making SELL directionally misaligned."
2026-01-06T21:00:00+00:00,2026-01-09T21:00:00+00:00,XAUUSD,buy,gold_pullback,0.9636,138368.88,A,5,"Strong uptrend confirmed with higher highs from 4440 to 4494, BUY aligns with momentum, price at new high above prior_day_high creating meaningful breakout level."
2026-01-08T00:00:00+00:00,2026-01-08T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,139566.59,skip,4,"HTF trend is clearly bearish with lower lows from 1.17305 to 1.16733, making this BUY against momentum."
2026-01-08T04:00:00+00:00,2026-01-08T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,139566.59,skip,3,"BUY signal against clear downtrend (price fell from 1.35679 to 1.34556 over recent bars) and not at a meaningful level (1.34556 is mid-range, 0.88% below prior_day_high, 0.31% above prior_day_low)."
2026-01-08T16:00:00+00:00,2026-01-09T08:00:00+00:00,AUDUSD,buy,failed_breakout_fade,-1.0000,138868.76,skip,3,"BUY signal against clear downtrend (price fell from 0.67521 to 0.66925 over last 12 bars) and not at a meaningful level (0.66925 is mid-range, not near prior_day_low 0.66604 or any key boundary)."
2026-01-09T12:00:00+00:00,2026-01-09T16:00:00+00:00,EURUSD,buy,failed_breakout_fade,-1.0000,138174.41,skip,4,BUY signal against clear downtrend: price dropped from 1.1738 to 1.16422 with lower lows and lower highs throughout recent bars.
2026-01-09T12:00:00+00:00,2026-01-09T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,138174.41,skip,4,BUY signal against clear downtrend: price dropped from 1.3568 to 1.3410 over last 20 bars with consistent lower lows and lower highs.
2026-01-09T22:00:00+00:00,2026-01-09T23:00:00+00:00,XAUUSD,buy,gold_pullback,1.9998,137459.31,B,4,"Gold pullback setup with clear uptrend momentum (4462→4512→4499) but signal price 4499.28 is not at a meaningful level, sitting mid-range between prior_day_high 4479.52 (already broken) and recent hig"
2026-01-12T00:00:00+00:00,2026-01-12T12:00:00+00:00,GBPUSD,buy,failed_breakout_fade,3.8534,138833.79,skip,4,Clear downtrend in recent bars (1.3509→1.3399) makes BUY directionally misaligned despite being at prior day low support.
2026-01-12T00:00:00+00:00,2026-01-12T08:00:00+00:00,USDJPY,sell,failed_breakout_fade,0.0000,138833.79,skip,4,Strong uptrend in last bars (156.4→158.05) contradicts SELL direction; failed_breakout_fade requires rejection confirmation not present here.
2026-01-13T12:00:00+00:00,2026-01-13T16:00:00+00:00,GBPUSD,sell,failed_breakout_fade,2.3923,141508.71,skip,4,"HTF trend is strongly bullish with consecutive higher highs and closes rising from 1.34098 to 1.34809, contradicting the SELL direction."
2026-01-14T02:00:00+00:00,2026-01-15T03:00:00+00:00,XAUUSD,buy,gold_pullback,0.0000,143201.37,B,4,"Valid gold_pullback setup with recent upward momentum recovery, but signal price (4597.1) is mid-range, not at a meaningful support/resistance level."
